id,country,countrycode,year,rr_full,rr_ini,rr_cris,rr_mult,lv_full,lv_ini,lv_cris,lv_mult,ck_full,ck_ini,ck_cris,ck_mult,dd_full,dd_ini,dd_cris,dd_mult,rgdpgr,wrgdpgr,frgdpgr,wfrgdpgr,lngdppc,wlngdppc,flngdppc,wflngdppc,deprec,wdeprec,fdeprec,wfdeprec,m2res,wm2res,fm2res,wfm2res,wrir,rir,frir,wfrir,totch,wtotch,ftotch,wftotch,infl,winfl,finfl,wfinfl,liq,wliq,fliq,wfliq,credgr,wcredgr,fcredgr,wfcredgr,nfagdp,wnfagdp,fnfagdp,wfnfagdp,var61,var62,var63,durfin,sub,anni,_merge,duratamediaperpaese,_est_spec2,_est_spec3,pra,prb,prc,dur,dur1,cris,cris1,avedur,xxx,duration,_est_spec1,_est_all,_est_partial,pr0,pr1,pr2,prlogit1,prlogit2,class,binaryclass,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10
53,Lesotho,LSO,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,2.29,2.29,2.29,6.05,6.05,6.05,6.05,-14.61,-14.61,-14.61,-14.61,0.73,0.73,0.73,0.73,5.71,5.71,5.71,5.71,15.95,15.95,15.95,15.95,6.31,6.31,6.31,6.31,25.08,25.08,25.08,25.08,-41.16,-41.16,-41.16,-36.76,49.92,49.92,49.92,49.92,53,2005,0,0,1,,master only (1),,1,1,0.9485052,0.0070617,0.044433,0,0,0,0,0,430,0,1,1,1,0.889125,0.0043855,0.1064894,0.0033629,0.0051836,1,0,0.5038512,0.5412301,0.4486999,0.4688727,0.3765636,0.3060352,0.2077509,0.5043025,0.4688727,0.1217859
53,Lesotho,LSO,2006,0,0,0,0,0,0,0,0,,,,,,,,,2.7,2.7,2.7,2.7,6.06,6.06,6.06,6.06,-1.55,-1.55,-1.55,-1.55,0.79,0.79,0.79,0.79,5.12,5.12,5.12,5.12,-5.51,-5.51,-5.51,-5.51,6.28,6.28,6.28,6.28,34.47,34.47,34.47,34.47,19.46,19.46,19.46,19.46,49.1,49.1,49.1,49.1,53,2006,0,0,1,,master only (1),,1,1,0.9598847,0.0112711,0.0288442,0,0,0,0,0,431,0,1,1,1,0.9543607,0.0118573,0.0337821,0.0112335,0.0142884,,,0.5026455,0.5409597,0.4490001,0.46878,0.390703,0.5757924,0.2116056,0.5016408,0.46878,0.2830816
53,Lesotho,LSO,2007,0,0,0,0,0,0,0,0,,,,,,,,,4.31,4.31,4.31,4.31,6.1,6.1,6.1,6.1,6.48,6.48,6.48,6.48,0.79,0.79,0.79,0.79,5.22,5.22,5.22,5.22,0.69,0.69,0.69,0.69,6.6,6.6,6.6,6.6,29.18,29.18,29.18,29.18,18.67,18.67,18.67,18.67,63.73,63.73,63.73,63.73,53,2007,0,0,1,,master only (1),,1,1,0.9696093,0.0083813,0.0220094,0,0,0,0,0,432,0,1,1,1,0.9659588,0.0093158,0.0247254,0.008547,0.0108992,,,0.4979107,0.5398777,0.4490001,0.4697694,0.3827131,0.5719291,0.1505492,0.5020919,0.4697694,0.2341867
53,Lesotho,LSO,2008,0,0,0,0,0,0,0,0,,,,,,,,,4.73,4.73,4.73,4.73,6.13,6.13,6.13,6.13,4.04,4.04,4.04,4.04,,0.79,0.79,0.79,2.77,2.77,2.77,2.77,-4.7,-4.7,-4.7,-4.7,11.06,11.06,11.06,11.06,32.39,32.39,32.39,32.39,6.63,6.63,6.63,6.63,75.35,75.35,75.35,75.35,53,2008,0,0,1,,master only (1),,1,1,0.9730464,0.0064332,0.0205205,0,0,0,0,0,433,0,0,1,1,0.9693012,0.006504,0.0241948,0.0058607,0.0075582,,,0.4966756,0.539066,0.4490001,0.4835821,0.3875541,0.5122374,0.113052,0.4910395,0.4835821,0.1738
53,Lesotho,LSO,2009,0,0,0,0,0,0,0,0,,,,,,,,,5.4,5.4,5.4,5.4,6.18,6.18,6.18,6.18,17.26,17.26,17.26,17.26,,0.79,0.79,0.79,2.6,2.6,2.6,2.6,-0.59,-0.59,-0.59,-0.59,13.25,13.25,13.25,13.25,33.11,33.11,33.11,33.11,7.15,7.15,7.15,7.15,83.65,83.65,83.65,83.65,53,2009,0,0,1,,master only (1),,1,1,0.9765397,0.0055908,0.0178695,0,0,0,0,0,434,0,0,1,1,0.9732815,0.0059346,0.0207839,0.0053035,0.0068144,,,0.4947053,0.5377126,0.4490001,0.490375,0.3886431,0.5148351,0.0915051,0.4902728,0.490375,0.1601526
53,Lesotho,LSO,2010,0,0,0,0,0,0,0,0,,,,,,,,,3.6,3.6,3.6,3.6,6.2,6.2,6.2,6.2,2.57,2.57,2.57,2.57,,0.79,0.79,0.79,8.44,8.44,8.44,8.44,-16.58,-16.58,-16.58,-16.58,4.2,4.2,4.2,4.2,36.22,36.22,36.22,36.22,16.53,16.53,16.53,16.53,74.75,74.75,74.75,74.75,53,2010,0,0,1,,master only (1),,1,1,0.9734404,0.0070548,0.0195048,0,0,0,0,0,435,0,0,1,1,0.9687712,0.0075881,0.0236407,0.0069129,0.0092425,,,0.4999987,0.5371711,0.4490001,0.4623544,0.3933593,0.5614213,0.11477,0.5166131,0.4623544,0.2015035
54,Malawi,MWI,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29,-5.29,-5.29,-5.29,5,5,5,5,10.25,10.25,10.25,10.25,4.98,4.98,4.98,4.98,1.8,1.8,1.8,1.8,17.11,17.11,17.11,17.11,16.41,16.41,16.41,16.41,95.64,95.64,95.64,95.64,,-3.73,-3.73,-3.73,-11.86,-11.86,-11.86,-11.86,54,1982,0,0,1,,master only (1),,1,1,0.823971,0.0393055,0.1367235,0,0,0,0,0,436,0,0,1,1,0.6525314,0.026062,0.3214067,0.0285366,0.0447566,1,0,0.5261195,0.5694614,0.4700429,0.5001824,0.486306,0.4605293,0.6020585,0.4866655,0.5001824,0.532905
54,Malawi,MWI,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,5,5,5,5,17.89,17.89,17.89,17.89,9.18,9.18,9.18,9.18,8.06,8.06,8.06,8.06,-0.47,-0.47,-0.47,-0.47,9.66,9.66,9.66,9.66,96.91,96.91,96.91,96.91,-3.73,-3.73,-3.73,-3.73,-14.59,-14.59,-14.59,-14.59,54,1983,0,0,1,,master only (1),,1,1,0.8089244,0.0427965,0.1482791,0,0,0,0,0,437,0,1,1,1,0.7722595,0.0418586,0.1858819,0.0297247,0.0514174,1,0,0.5032337,0.5694614,0.4912432,0.4792426,0.4883268,0.4605293,0.6204585,0.5149004,0.4792426,0.6064172
54,Malawi,MWI,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,3.72,3.72,3.72,5.01,5.01,5.01,5.01,11.3,11.3,11.3,11.3,12.28,12.28,12.28,12.28,6.39,6.39,6.39,6.39,-6.32,-6.32,-6.32,-6.32,11.23,11.23,11.23,11.23,107.65,107.65,107.65,107.65,-1.89,-1.89,-1.89,-1.89,-16.32,-16.32,-16.32,-16.32,54,1984,0,0,1,,master only (1),,1,1,0.7886407,0.0482919,0.1630673,0,0,0,0,0,438,0,1,1,1,0.7831134,0.0508751,0.1660115,0.0350921,0.0596555,1,0,0.4996458,0.5691943,0.5069156,0.4841092,0.5054242,0.469683,0.6319454,0.5073699,0.4841092,0.6495109
54,Malawi,MWI,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,5.36,5.36,5.36,5.03,5.03,5.03,5.03,20.31,20.31,20.31,20.31,4.54,4.54,4.54,4.54,3.31,3.31,3.31,3.31,58.23,58.23,58.23,58.23,12.77,12.77,12.77,12.77,70.97,70.97,70.97,70.97,-9.94,-9.94,-9.94,-9.94,-9.52,-9.52,-9.52,-9.52,54,1985,0,0,1,,master only (1),,1,1,0.8480161,0.0318767,0.1201072,0,0,0,0,0,439,0,1,1,1,0.8038737,0.0310974,0.1650289,0.0208832,0.0335292,1,0,0.4948229,0.5686601,0.4678268,0.4888858,0.4472215,0.4298667,0.586052,0.4934752,0.4888858,0.5091274
54,Malawi,MWI,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,4.57,4.57,4.57,5.03,5.03,5.03,5.03,21.63,21.63,21.63,21.63,4.55,4.55,4.55,4.55,8.67,8.67,8.67,8.67,-28.15,-28.15,-28.15,-28.15,8.93,8.93,8.93,8.93,67.5,67.5,67.5,67.5,-20.66,-20.66,-20.66,-20.66,-13.5,-13.5,-13.5,-13.5,54,1986,0,0,1,,master only (1),,1,1,0.8338379,0.0307905,0.1353716,0,0,0,0,0,440,0,1,1,1,0.8218289,0.0266576,0.1515135,0.0170284,0.0305167,1,0,0.4971461,0.5686601,0.4678771,0.476981,0.4417648,0.3783011,0.6131502,0.5176496,0.476981,0.4808675
54,Malawi,MWI,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.21,-0.21,-0.21,4.97,4.97,4.97,4.97,8.26,8.26,8.26,8.26,8.87,8.87,8.87,8.87,4.84,4.84,4.84,4.84,13.9,13.9,13.9,13.9,13.51,13.51,13.51,13.51,60.26,60.26,60.26,60.26,-9.04,-9.04,-9.04,-9.04,-18.37,-18.37,-18.37,-18.37,54,1987,0,0,1,,master only (1),,1,1,0.8307505,0.0365379,0.1327116,0,0,0,0,0,441,0,1,1,1,0.7289951,0.0304329,0.240572,0.0248418,0.0413564,1,0,0.5112017,0.5702623,0.4896764,0.4911818,0.4304264,0.434283,0.6453649,0.5003775,0.4911818,0.5392444
54,Malawi,MWI,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,1.63,1.63,1.63,4.93,4.93,4.93,4.93,18.68,18.68,18.68,18.68,5.21,5.21,5.21,5.21,2.38,2.38,2.38,2.38,-1.57,-1.57,-1.57,-1.57,16.72,16.72,16.72,16.72,38.89,38.89,38.89,38.89,-14.77,-14.77,-14.77,-14.77,-11.08,-11.08,-11.08,-11.08,54,1988,0,0,1,,master only (1),,1,1,0.8660926,0.0271005,0.106807,0,0,0,0,0,442,0,1,1,1,0.8079125,0.0232599,0.1688276,0.0175765,0.028529,1,0,0.505792,0.5713296,0.4712017,0.5011446,0.3974243,0.4063725,0.5967454,0.4892807,0.5011446,0.4503979
54,Malawi,MWI,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,3.18,3.18,3.18,4.9,4.9,4.9,4.9,15.96,15.96,15.96,15.96,2.1,2.1,2.1,2.1,-6.74,-6.74,-6.74,-6.74,-26.67,-26.67,-26.67,-26.67,31.09,31.09,31.09,31.09,42.89,42.89,42.89,42.89,-19.82,-19.82,-19.82,-19.82,-1.2,-1.2,-1.2,-1.2,54,1989,0,0,1,,master only (1),,1,1,0.8822215,0.0222135,0.095565,0,0,0,0,0,443,0,1,1,1,0.8733426,0.0194222,0.1072352,0.0151432,0.0222424,1,0,0.5012339,0.5721296,0.4555631,0.5456212,0.4035405,0.3822598,0.5278823,0.4483187,0.5456212,0.3933725
54,Malawi,MWI,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,1.34,1.34,1.34,4.87,4.87,4.87,4.88,7.74,7.74,7.74,7.74,2.96,2.96,2.96,2.96,0.4,0.4,0.4,0.4,-23.31,-23.31,-23.31,-23.31,22.51,22.51,22.51,22.51,59.88,59.88,59.88,59.88,14.07,14.07,14.07,14.07,-2.38,-2.38,-2.38,-2.38,54,1990,0,0,1,,master only (1),,1,1,0.8860115,0.0314159,0.0825726,0,0,0,0,0,444,0,1,1,1,0.8744147,0.0370937,0.0884916,0.0307733,0.0449245,1,0,0.5066447,0.5726628,0.4598801,0.5191072,0.4298333,0.5492743,0.5362163,0.4803562,0.5191072,0.5656256
54,Malawi,MWI,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,5.69,5.69,5.69,4.89,4.89,4.89,4.89,-1.11,-1.11,-1.11,-1.11,2.47,2.47,2.47,2.47,9.34,9.34,9.34,9.34,37.61,37.61,37.61,37.61,10.66,10.66,10.66,10.66,68.09,68.09,68.09,68.09,15.96,15.96,15.96,15.96,-0.85,-0.85,-0.85,-0.85,54,1991,0,0,1,,master only (1),,1,1,0.8852137,0.0319827,0.0828036,0,0,0,0,0,445,0,1,1,1,0.8627008,0.0446929,0.0926063,0.0288397,0.0470656,1,0,0.4938526,0.5723962,0.4574196,0.4823419,0.4426917,0.5586127,0.5254071,0.5206679,0.4823419,0.5968806
54,Malawi,MWI,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73,8.73,8.73,8.73,4.95,4.95,4.95,4.95,2.73,2.73,2.73,2.73,2.72,2.72,2.72,2.72,8.41,8.41,8.41,8.41,-7.87,-7.87,-7.87,-7.87,10.69,10.69,10.69,10.69,72.09,72.09,72.09,72.09,3.13,3.13,3.13,3.13,-0.47,-0.47,-0.47,-0.47,54,1992,0,0,1,,master only (1),,1,1,0.8765112,0.0297895,0.0936993,0,0,0,0,0,446,0,1,1,1,0.8961485,0.0383241,0.0655274,0.0226459,0.0378843,1,0,0.4849165,0.570796,0.4586748,0.482435,0.4489855,0.4947425,0.5227184,0.5164779,0.482435,0.5551602
54,Malawi,MWI,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.33,-7.33,-7.33,-7.33,4.86,4.86,4.86,4.88,28.54,28.54,28.54,28.54,8.72,8.72,8.72,8.72,7.7,7.7,7.7,7.7,-19.29,-19.29,-19.29,-19.29,13.28,13.28,13.28,13.28,82.01,82.01,82.01,82.01,24.56,24.56,24.56,24.56,-8.98,-8.98,-8.98,-8.98,54,1993,0,0,1,,master only (1),,1,1,0.8550006,0.0444786,0.1005208,0,0,0,0,0,447,0,1,1,1,0.7266532,0.0432413,0.2301055,0.0458486,0.0726977,1,0,0.5320985,0.5726628,0.4889184,0.4904681,0.4646606,0.6004907,0.5823309,0.5132775,0.4904681,0.6487123
54,Malawi,MWI,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,9.69,9.69,9.69,4.95,4.95,4.95,4.95,22.19,22.19,22.19,22.19,7.14,7.14,7.14,7.14,1.03,1.03,1.03,1.03,8.78,8.78,8.78,8.78,28.17,28.17,28.17,28.17,51.52,51.52,51.52,51.52,-23.67,-23.67,-23.67,-23.67,-4.35,-4.35,-4.35,-4.35,54,1994,0,0,1,,master only (1),,1,1,0.8610778,0.0250346,0.1138876,0,0,0,0,0,448,0,1,1,1,0.8711922,0.0290205,0.0997873,0.0159231,0.0270072,1,0,0.4820963,0.570796,0.4809372,0.5366192,0.4168366,0.3642518,0.5500826,0.4831947,0.5366192,0.4738609
54,Malawi,MWI,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.24,-9.76,-10.24,-8.13,4.84,4.84,4.84,4.88,98.43,98.43,98.43,98.43,6.37,6.37,6.37,6.37,3.83,3.83,3.83,3.83,18.79,18.79,18.79,18.79,26.17,26.17,26.17,26.17,58.45,58.45,58.45,58.45,-6.23,-6.23,-6.23,-6.23,-16.55,-16.55,-16.55,-16.55,54,1995,0,0,1,,master only (1),,1,1,0.8419401,0.0353057,0.1227542,0,0,0,0,0,449,0,1,1,1,0.5615745,0.022366,0.4160596,0.0275601,0.0459253,1,0,0.5344408,0.5726628,0.477051,0.5304393,0.4276027,0.4481359,0.6334617,0.4958209,0.5304393,0.5279711
54,Malawi,MWI,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.73,16.73,16.73,14,4.98,4.98,4.98,4.98,74.94,74.94,74.94,74.94,2.36,2.36,2.36,2.36,-16.86,-16.86,-16.86,-16.86,22.78,22.78,22.78,22.78,77.22,77.22,77.22,77.22,39.71,39.71,39.71,39.71,-30.37,-30.37,-30.37,-30.37,-0.26,-0.26,-0.26,-0.26,54,1996,0,0,1,,master only (1),,1,1,0.8774562,0.0206497,0.1018941,0,0,0,0,0,450,0,1,1,1,0.9101852,0.0328914,0.0569235,0.0183143,0.025626,1,0,0.4694515,0.5699953,0.4568676,0.6804273,0.3986756,0.3338243,0.5212319,0.4036944,0.6804273,0.4822539
54,Malawi,MWI,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32,7.32,7.32,7.32,5.03,5.03,5.03,5.03,0.16,0.16,0.16,0.16,1.68,1.68,1.68,1.68,-4.6,-4.6,-4.6,-4.6,-9.7,-9.7,-9.7,-9.7,52.35,52.35,52.35,52.35,30.81,30.81,30.81,30.81,-34.7,-34.7,-34.7,-34.7,4.9,4.9,4.9,4.9,54,1997,0,0,1,,master only (1),,1,1,0.8915726,0.0171514,0.091276,0,0,0,0,0,451,0,1,1,1,0.8761414,0.0192693,0.1045893,0.0116533,0.0189386,1,0,0.4890603,0.5686601,0.4534571,0.6099148,0.3851685,0.3148532,0.4846546,0.4578882,0.6099148,0.3724594
54,Malawi,MWI,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,3.79,3.79,3.79,5.05,5.05,5.05,5.05,7.42,7.42,7.42,7.42,2.47,2.47,2.47,2.47,6.14,6.14,6.14,6.14,-10.87,-10.87,-10.87,-10.87,20.83,20.83,20.83,20.83,35.34,35.34,35.34,35.34,-11.22,-11.22,-11.22,-11.22,3.28,3.28,3.28,3.28,54,1998,0,0,1,,master only (1),,1,1,0.8993232,0.0209807,0.0796961,0,0,0,0,0,452,0,1,1,1,0.8668627,0.0220679,0.1110695,0.0148012,0.0248403,1,0,0.49944,0.5681258,0.4574196,0.5138983,0.3920228,0.4236051,0.4961389,0.5062423,0.5138983,0.4226268
54,Malawi,MWI,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.9,3.9,3.9,5.06,5.06,5.06,5.06,88.96,88.96,88.96,88.96,1.23,1.23,1.23,1.23,15.16,15.16,15.16,15.16,21.79,21.79,21.79,21.79,19.55,19.55,19.55,19.55,45.25,45.25,45.25,45.25,23.65,23.65,23.65,23.65,15.19,15.19,15.19,15.19,54,1999,0,0,1,,master only (1),,1,1,0.925283,0.0225715,0.0521455,0,0,0,0,0,453,0,1,1,1,0.8830326,0.0391051,0.0778624,0.0251482,0.0431998,1,0,0.4991165,0.5678585,0.4512026,0.5099275,0.4071634,0.5961172,0.4125801,0.5467997,0.5099275,0.5641246
54,Malawi,MWI,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,3.04,3.04,3.04,5.06,5.06,5.06,5.06,41.89,41.89,41.89,41.89,1.15,1.15,1.15,1.15,9.95,9.95,9.95,9.95,-19.67,-19.67,-19.67,-19.67,39.69,39.69,39.69,39.69,38.35,38.35,38.35,38.35,9.86,9.86,9.86,9.86,10.53,10.53,10.53,10.53,54,2000,0,0,1,,master only (1),,1,1,0.9177161,0.0217368,0.0605471,0,0,0,0,0,454,0,1,1,1,0.8783863,0.0362857,0.085328,0.0239525,0.0410208,1,0,0.5016456,0.5678585,0.450802,0.5719398,0.396601,0.5283571,0.4449457,0.5234146,0.5719398,0.5479136
54,Malawi,MWI,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,1.58,1.58,5.05,5.05,5.05,5.05,35.06,35.06,35.06,35.06,1.26,1.26,1.26,1.26,17.31,17.31,17.31,17.31,5.99,5.99,5.99,5.99,30.53,30.53,30.53,30.53,40.47,40.47,40.47,40.47,-4.31,-4.31,-4.31,-4.31,12.98,12.98,12.98,12.98,54,2001,0,0,1,,master only (1),,1,1,0.9147204,0.0190774,0.0662023,0,0,0,0,0,455,0,1,1,1,0.8132316,0.0264351,0.1603332,0.0160722,0.0320478,1,0,0.5059391,0.5681258,0.4513528,0.5438969,0.3998365,0.4576491,0.4278531,0.5563959,0.5438969,0.4747102
54,Malawi,MWI,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97,-4.97,-4.97,-4.97,4.97,4.97,4.97,4.97,21.25,21.25,21.25,21.25,1.54,1.54,1.54,1.54,24.31,24.31,24.31,24.31,10.92,10.92,10.92,10.92,25.62,25.62,25.62,25.62,34.87,34.87,34.87,34.87,8.59,8.59,8.59,8.59,9.64,9.64,9.64,9.64,54,2002,0,0,1,,master only (1),,1,1,0.9178957,0.0213591,0.0607452,0,0,0,0,0,456,0,1,1,1,0.7024652,0.0273439,0.2701909,0.0205677,0.043636,1,0,0.5251809,0.5702623,0.4527555,0.5287381,0.3913096,0.5220243,0.4511894,0.5873139,0.5287381,0.5241559
54,Malawi,MWI,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.7,1.7,1.7,4.96,4.96,4.96,4.96,6.22,6.22,6.22,6.22,2.21,2.21,2.21,2.21,-7.17,-7.17,-7.17,-7.17,-25.83,-25.83,-25.83,-25.83,62.16,62.16,62.16,62.16,33.4,33.4,33.4,33.4,-30.66,-30.66,-30.66,-30.66,1.66,1.66,1.66,1.66,54,2003,0,0,1,,master only (1),,1,1,0.8858406,0.0191007,0.0950587,0,0,0,0,0,457,0,1,1,1,0.8222936,0.0199537,0.1577527,0.0148819,0.0236094,1,0,0.5055862,0.5705292,0.4561149,0.6384755,0.389082,0.3325359,0.5076274,0.4464002,0.6384755,0.401246
54,Malawi,MWI,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5.5,5.5,5.5,4.99,4.99,4.99,4.99,27.05,27.05,27.05,27.05,2.89,2.89,2.89,2.89,35.92,35.92,35.92,35.92,13.05,13.05,13.05,13.05,9.56,9.56,9.56,9.56,35.06,35.06,35.06,35.06,6.11,6.11,6.11,6.11,2.23,2.23,2.23,2.23,54,2004,0,0,1,,master only (1),,1,1,0.9057096,0.0239291,0.0703613,0,0,0,0,0,458,0,1,1,1,0.8065957,0.0440883,0.149316,0.0193234,0.0479736,1,0,0.4944113,0.5697284,0.4595285,0.4789327,0.3915978,0.509639,0.5035855,0.6370054,0.4789327,0.5993462
54,Malawi,MWI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,4.85,4.85,4.85,5.01,5.01,5.01,5.01,11.77,11.77,11.77,11.77,3.19,3.19,3.19,3.19,18.56,18.56,18.56,18.56,-21.81,-21.81,-21.81,-21.81,15.41,15.41,15.41,15.41,39.28,39.28,39.28,39.28,13.5,13.5,13.5,13.5,2.14,2.14,2.14,2.14,54,2005,0,0,1,,master only (1),,1,1,0.9056766,0.0259582,0.0683652,0,0,0,0,0,459,0,1,1,1,0.8769291,0.0413434,0.0817276,0.0242561,0.0453113,1,0,0.4963227,0.5691943,0.4610358,0.4970784,0.3980193,0.5464508,0.5042237,0.5619564,0.4970784,0.5831679
54,Malawi,MWI,2006,0,0,0,0,0,0,0,0,,,,,,,,,2.84,2.84,2.84,2.84,5.01,5.01,5.01,5.01,8.74,8.74,8.74,8.74,2.76,2.76,2.76,2.76,19.92,19.92,19.92,19.92,-15.79,-15.79,-15.79,-15.79,10.97,10.97,10.97,10.97,41.62,41.62,41.62,41.62,16.71,16.71,16.71,16.71,3.51,3.51,3.51,3.51,54,2006,0,0,1,,master only (1),,1,1,0.9081822,0.026051,0.0657668,0,0,0,0,0,460,0,1,1,1,0.8637006,0.03921,0.0970894,0.024417,0.0457157,,,0.5022338,0.5691943,0.4588756,0.483303,0.4015953,0.5623074,0.4945079,0.5679885,0.483303,0.5754513
54,Malawi,MWI,2007,0,0,0,0,0,0,0,0,,,,,,,,,2.06,2.06,2.06,2.06,5,5,5,5,14.86,14.86,14.86,14.86,3.26,3.26,3.26,3.26,3.88,3.88,3.88,3.88,26.28,26.28,26.28,26.28,27.32,27.32,27.32,27.32,58.55,58.55,58.55,58.55,11.01,11.01,11.01,11.01,4.55,4.55,4.55,4.55,54,2007,0,0,1,,master only (1),,1,1,0.8967514,0.0274179,0.0758307,0,0,0,0,0,461,0,1,1,1,0.8473051,0.0361335,0.1165614,0.0270581,0.0419689,,,0.5045276,0.5694614,0.4613876,0.533994,0.4277586,0.5340839,0.4871348,0.4960465,0.533994,0.5500394
54,Malawi,MWI,2008,0,0,0,0,0,0,0,0,,,,,,,,,9.49,9.49,9.49,9.49,5.06,5.06,5.06,5.06,2.9,2.9,2.9,2.9,2.7,2.7,2.7,2.7,16.11,16.11,16.11,16.11,14.23,14.23,14.23,14.23,9.99,9.99,9.99,9.99,52.07,52.07,52.07,52.07,13.14,13.14,13.14,13.14,5.49,5.49,5.49,5.49,54,2008,0,0,1,,master only (1),,1,1,0.9040834,0.0259899,0.0699267,0,0,0,0,0,462,0,1,1,1,0.8985454,0.0426476,0.0588069,0.0228582,0.040727,,,0.4826838,0.5678585,0.4585743,0.4802652,0.4176883,0.544666,0.4804754,0.5510446,0.4802652,0.5768716
54,Malawi,MWI,2009,0,0,0,0,0,0,0,0,,,,,,,,,8.34,8.34,8.34,8.34,5.11,5.11,5.11,5.11,0.4,0.4,0.4,0.4,3.91,3.91,3.91,3.91,15.3,15.3,15.3,15.3,-36.62,-36.62,-36.62,-36.62,8.65,8.65,8.65,8.65,59.58,59.58,59.58,59.58,38.8,38.8,38.8,38.8,3.27,3.27,3.27,3.27,54,2009,0,0,1,,master only (1),,1,1,0.9041632,0.033773,0.0620638,0,0,0,0,0,463,0,1,1,1,0.9056413,0.0633784,0.0309803,0.040967,0.0655784,,,0.4860625,0.5665217,0.464656,0.4761139,0.4293651,0.6664719,0.4962099,0.5474257,0.4761139,0.6898098
54,Malawi,MWI,2010,0,0,0,0,0,0,0,0,,,,,,,,,9.04,9.04,9.04,9.04,5.17,5.17,5.17,5.17,0.46,0.46,0.46,0.46,7.55,7.55,7.55,7.55,15.57,15.57,15.57,15.57,47.31,47.31,47.31,47.31,8.37,8.37,8.37,8.37,64.86,64.86,64.86,64.86,36.16,36.16,36.16,36.16,-0.32,-0.32,-0.32,-0.32,54,2010,0,0,1,,master only (1),,1,1,0.890597,0.0376798,0.0717232,0,0,0,0,0,464,0,1,1,1,0.869294,0.0751401,0.0555658,0.043979,0.071544,,,0.4840057,0.5649163,0.4830075,0.4752468,0.4376227,0.6546355,0.5216566,0.5486326,0.4752468,0.7131531
55,Malaysia,MYS,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,6.94,6.94,6.94,7.6,7.6,7.6,7.6,5.85,5.85,5.85,5.85,4.45,4.45,4.45,4.45,8.62,8.62,8.62,8.62,-15.14,-15.14,-15.14,-15.14,1.06,1.06,1.06,1.06,72.02,72.02,72.02,72.02,23.1,23.1,23.1,23.1,13.09,13.09,13.09,13.09,55,1982,0,9,4,9,matched (3),0.3103448,1,1,0.9067509,0.0276009,0.0656483,0,7,0,2,4,1886,9,1,1,1,0.9428836,0.0260711,0.0310453,0.0254924,0.0273255,1,0,0.4901774,0.4991205,0.4673736,0.4526787,0.4488752,0.5934664,0.4270894,0.5174243,0.4526787,0.4632116
55,Malaysia,MYS,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,5.94,5.94,5.94,7.63,7.63,7.63,7.63,1.36,1.36,1.36,1.36,5.31,5.31,5.31,5.31,7.22,7.22,7.22,7.22,-4.93,-4.93,-4.93,-4.93,2.53,2.53,2.53,2.53,72.8,72.8,72.8,72.8,10.53,10.53,10.53,10.53,11.91,11.91,11.91,11.91,55,1983,0,9,4,9,matched (3),0.3103448,1,1,0.8986546,0.0262361,0.0751092,0,7,0,2,4,1887,9,1,1,1,0.9322234,0.0215595,0.0462171,0.0207537,0.0227057,1,0,0.4931175,0.4983036,0.4717057,0.4572044,0.4501044,0.5316946,0.4352993,0.5111133,0.4572044,0.4114012
